0,1,2,3,4,5,6,7,8
Camby,41%,20.9,17.0,+3.9,-2.0,-9.3,+7.4,+5.3
B.Davis,64%,19.7,18.3,+1.4,-3.7,-11.1,+7.5,+3.8
Smith,31%,19.2,19.3,-0.1,-3.6,-7.6,+4.0,+1.5
Gordon,57%,16.0,15.7,+0.2,-5.0,-8.1,+3.2,+1.4
Kaman,66%,18.8,19.9,-1.0,-5.4,-8.2,+2.9,+0.5
Butler,69%,12.1,14.5,-2.4,-5.4,-8.4,+3.0,-0.2
Thornton,36%,13.2,16.2,-3.0,-6.0,-6.6,+0.6,-1.6
Outlaw,13%,14.4,16.9,-2.5,-7.8,-6.1,-1.7,-2.2
Rush,1%,5.6,7.4,-1.8,-9.1,-6.3,-2.8,-2.2
Gooden,18%,20.4,23.2,-2.8,-11.4,-5.2,-6.2,-4.2
Telfair,15%,11.1,17.3,-6.1,-8.8,-5.9,-2.9,-4.8
R.Davis,13%,9.8,15.1,-5.4,-11.4,-5.6,-5.7,-5.5
Blake,19%,13.9,18.8,-4.8,-13.5,-4.6,-8.9,-6.5
Jordan,29%,14.4,22.9,-8.6,-10.3,-4.8,-5.5,-7.3
Novak,9%,9.6,19.1,-9.5,-11.4,-5.8,-5.6,-7.9
Collins,12%,6.6,16.8,-10.1,-11.0,-5.7,-5.3,-8.2
Skinner,3%,6.4,15.3,-8.9,-16.4,-6.0,-10.3,-9.5
Brown,5%,9.3,24.4,-15.1,-17.8,-5.8,-12.0,-13.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bryant,71%,24.6,12.5,+12.1,+7.9,-3.4,+11.2,+11.7
Gasol,61%,25.6,16.3,+9.3,+6.1,+2.5,+3.7,+7.1
Bynum,50%,22.6,18.7,+3.9,+6.7,+2.7,+3.9,+3.9
Artest,66%,13.5,12.2,+1.3,+6.6,+1.0,+5.6,+3.0
Odom,65%,18.1,15.7,+2.4,+5.7,+2.7,+3.0,+2.6
Fisher,56%,10.4,19.5,-9.0,+7.7,+0.8,+6.9,-2.7
Farmar,37%,13.8,15.4,-1.6,+1.8,+6.4,-4.5,-2.8
Vujacic,14%,12.8,16.1,-3.3,-0.5,+5.6,-6.1,-4.4
Brown,43%,13.9,16.5,-2.6,+0.5,+7.8,-7.4,-4.5
Walton,7%,11.0,13.9,-2.9,-8.5,+5.7,-14.1,-7.4
Mbenga,9%,13.0,19.0,-6.0,-4.7,+5.6,-10.3,-7.7
Morrison,6%,8.5,16.3,-7.8,-7.4,+5.5,-12.8,-9.8
Powell,15%,7.8,19.3,-11.5,-6.8,+6.7,-13.4,-12.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gilder,0%,33.6,20.0,+13.6,+28.1,-1.5,+29.7,+20.0
Hudson,2%,20.1,12.4,+7.7,+6.3,-1.6,+7.9,+7.8
Randolph,77%,23.6,17.6,+6.0,+0.3,-7.3,+7.5,+6.6
Gasol,62%,21.4,17.2,+4.2,+2.1,-7.4,+9.5,+6.3
Gay,80%,18.1,15.6,+2.5,+0.1,-7.7,+7.8,+4.7
Mayo,78%,16.2,17.3,-1.0,-0.9,-3.8,+2.9,+0.5
Conley,65%,15.4,19.7,-4.2,+0.7,-5.4,+6.1,-0.1
Hunter,4%,13.0,10.6,+2.4,-9.7,-1.2,-8.6,-2.0
Thabeet,22%,14.3,16.0,-1.7,-4.3,-0.7,-3.7,-2.5
Iverson,2%,18.7,15.4,+3.2,-15.1,-1.3,-13.8,-3.6
Tinsley,15%,8.8,17.2,-8.4,-0.2,-1.7,+1.5,-4.4
Brewer,2%,6.8,7.8,-1.0,-12.6,-1.3,-11.4,-5.1
Carroll,20%,9.6,17.5,-7.9,-3.1,-1.1,-2.0,-5.5
Young,33%,14.5,17.7,-3.2,-8.3,+1.9,-10.2,-6.0
Williams,22%,11.8,20.5,-8.7,-7.5,+0.2,-7.7,-8.3
Arthur,11%,11.8,23.7,-11.9,-11.1,-0.2,-10.9,-11.5
Haddadi,6%,8.1,25.2,-17.1,-12.4,-0.8,-11.6,-14.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Wade,70%,31.4,13.0,+18.4,+6.1,-6.9,+13.0,+16.2
O'Neal,50%,20.2,20.1,+0.1,+4.5,-0.0,+4.6,+1.9
Richardson,52%,14.8,16.4,-1.6,+4.9,-0.6,+5.5,+1.2
Wright,38%,16.4,14.4,+2.1,+0.9,+3.1,-2.2,+0.3
Haslem,55%,16.7,16.6,+0.0,+1.5,+3.1,-1.6,-0.6
Arroyo,40%,13.9,14.5,-0.6,+1.7,+2.6,-1.0,-0.7
Beasley,59%,18.4,17.6,+0.8,+0.2,+5.1,-4.9,-1.5
Randolph,1%,5.8,15.2,-9.4,+9.3,+2.2,+7.1,-2.8
Cook,17%,8.7,11.4,-2.7,-1.2,+3.0,-4.2,-3.3
Jones,13%,9.9,13.7,-3.7,-1.3,+2.8,-4.1,-3.9
Alston,16%,8.8,16.5,-7.7,+3.4,+2.0,+1.3,-4.1
Anthony,33%,11.4,15.9,-4.5,-0.1,+3.5,-3.6,-4.1
Chalmers,45%,12.1,16.7,-4.6,+0.3,+3.9,-3.6,-4.2
Magloire,9%,10.9,15.7,-4.8,-1.5,+2.6,-4.1,-4.5
Diawara,1%,-3.9,5.5,-9.3,-3.3,+2.3,-5.6,-7.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bogut,56%,23.0,14.3,+8.7,+4.8,-2.3,+7.1,+8.0
Salmons,28%,19.4,12.9,+6.5,+7.6,-0.7,+8.2,+7.2
Ukic,2%,13.4,11.7,+1.8,+8.4,+1.5,+6.9,+3.8
Delfino,57%,14.4,12.3,+2.2,+2.3,+0.8,+1.5,+1.9
Jennings,67%,16.2,16.0,+0.3,+2.1,+0.7,+1.4,+0.7
Ilyasova,47%,17.6,19.6,-2.0,+4.1,-0.5,+4.7,+0.7
Ridnour,44%,19.6,17.2,+2.4,+0.1,+2.9,-2.8,+0.4
Stackhouse,21%,12.4,13.1,-0.7,+2.8,+1.4,+1.4,+0.1
Warrick,26%,17.3,14.7,+2.6,-4.2,+3.7,-7.9,-1.6
Ivey,2%,7.7,16.2,-8.5,+8.5,+1.5,+7.0,-2.3
Gadzuric,8%,11.8,19.2,-7.4,+5.3,+1.4,+4.0,-2.8
MbahaMoute,47%,13.1,16.6,-3.5,+0.6,+2.6,-2.0,-2.9
Bell,40%,8.8,14.7,-5.9,+0.8,+2.3,-1.4,-4.1
Meeks,12%,9.5,17.6,-8.1,+1.1,+1.8,-0.7,-5.1
Redd,12%,13.5,14.6,-1.1,-9.8,+3.3,-13.0,-5.9
Thomas,26%,11.3,18.3,-7.0,-3.5,+3.5,-7.0,-7.0
Brezec,1%,8.4,17.2,-8.8,-6.5,+1.8,-8.3,-8.6
Jackson,0%,-6.7,-2.9,-3.8,-17.0,+1.7,-18.7,-9.8
Elson,2%,6.2,20.2,-13.9,-2.3,+1.7,-4.1,-10.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Hart,0%,10.8,-20.1,+30.9,+48.3,-9.6,+57.9,+41.7
Love,43%,23.3,19.3,+4.0,-6.3,-12.0,+5.7,+4.7
Sessions,44%,14.5,17.2,-2.7,-6.0,-12.4,+6.4,+0.9
Jefferson,62%,21.4,19.4,+2.0,-10.1,-8.6,-1.5,+0.6
Ellington,35%,10.9,13.8,-2.9,-6.8,-11.1,+4.3,-0.0
Milicic,16%,14.6,19.0,-4.5,-6.3,-10.1,+3.8,-1.2
Wilkins,40%,12.9,16.7,-3.8,-8.4,-10.3,+2.0,-1.5
Gomes,56%,13.6,17.4,-3.8,-9.0,-10.2,+1.2,-1.8
Pecherov,11%,13.7,23.7,-10.0,-2.0,-10.5,+8.5,-2.6
Brewer,63%,13.6,18.3,-4.7,-9.8,-9.1,-0.7,-3.1
Jawai,10%,12.4,21.6,-9.2,-8.7,-9.6,+0.9,-5.2
Flynn,59%,14.6,18.4,-3.7,-12.9,-4.8,-8.1,-5.5
Pavlovic,22%,6.3,15.9,-9.6,-15.4,-7.9,-7.6,-8.8
Cardinal,7%,7.8,22.0,-14.2,-10.2,-9.5,-0.7,-8.8
Hollins,31%,12.4,22.7,-10.4,-16.4,-6.5,-10.0,-10.2
Tucker,1%,7.9,37.8,-29.9,-56.0,-9.3,-46.8,-36.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Paul,43%,26.5,18.4,+8.1,+0.3,-4.5,+4.7,+6.7
Gray,7%,20.6,19.3,+1.3,+2.2,-2.8,+5.0,+2.8
Thornton,47%,19.5,16.7,+2.8,-2.0,-2.9,+0.9,+2.0
West,74%,21.3,16.8,+4.5,-2.9,-1.2,-1.6,+2.0
Stojakovic,49%,14.0,15.1,-1.1,-0.9,-4.0,+3.1,+0.6
Wright,22%,13.2,13.7,-0.5,-1.2,-2.8,+1.6,+0.4
Collison,53%,18.4,17.2,+1.2,-4.0,-0.6,-3.4,-0.6
B.Brown,8%,11.4,14.2,-2.8,-2.8,-2.4,-0.4,-1.8
Okafor,60%,18.5,21.5,-3.0,-2.8,-2.0,-0.8,-2.1
D.Brown,24%,12.4,17.3,-4.9,-2.9,-2.3,-0.6,-3.2
Songaila,36%,13.1,19.9,-6.7,-3.1,-2.1,-1.0,-4.4
Posey,44%,10.1,19.6,-9.6,-2.1,-2.7,+0.6,-5.5
Peterson,24%,10.7,19.5,-8.7,-6.1,-1.3,-4.9,-7.2
Hart,0%,9.4,24.9,-15.5,+0.0,-2.5,+2.5,-8.3
Armstrong,6%,8.7,20.9,-12.2,-6.8,-2.2,-4.7,-9.2
Marks,2%,10.0,29.0,-19.0,-5.1,-2.4,-2.8,-12.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Robinson,18%,19.6,15.1,+4.5,-1.3,-4.3,+3.0,+3.9
Gallinari,69%,16.6,17.4,-0.8,-2.4,-6.9,+4.5,+1.3
Barron,6%,16.5,17.8,-1.4,+1.0,-4.1,+5.1,+1.2
Lee,76%,24.9,22.1,+2.9,-4.1,-2.8,-1.3,+1.2
Chandler,58%,15.4,15.8,-0.4,-2.6,-5.5,+2.9,+0.9
Hughes,21%,13.9,14.0,-0.1,-2.9,-4.0,+1.1,+0.4
Landry,3%,9.3,15.1,-5.8,+4.0,-4.0,+8.0,-0.3
Walker,19%,16.6,20.4,-3.8,-0.2,-4.6,+4.4,-0.5
Douglas,27%,16.6,17.5,-0.9,-4.7,-3.4,-1.3,-1.0
Harrington,55%,18.8,19.4,-0.6,-4.9,-2.4,-2.5,-1.4
Jeffries,37%,10.8,17.9,-7.1,-0.8,-5.5,+4.8,-2.3
Bender,7%,12.0,12.4,-0.3,-9.0,-3.4,-5.7,-2.5
McGrady,16%,13.7,15.6,-2.0,-8.0,-3.0,-5.1,-3.2
Duhon,52%,12.0,19.0,-6.9,-3.3,-4.3,+1.0,-3.8
Hill,6%,15.6,21.6,-6.0,-4.6,-3.7,-0.8,-3.9
House,9%,8.4,20.6,-12.2,-6.3,-3.5,-2.8,-8.5
Rodriguez,13%,14.3,22.0,-7.7,-13.1,-2.3,-10.8,-8.9
Curry,2%,-0.6,10.8,-11.4,-17.8,-3.6,-14.2,-12.6
Giddens,4%,11.8,20.6,-8.8,-22.6,-3.1,-19.5,-13.1
Milicic,2%,12.9,26.8,-13.9,-17.7,-3.5,-14.1,-14.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bowen,0%,35.5,28.3,+7.2,+60.8,+3.4,+57.4,+27.3
Durant,82%,29.5,11.8,+17.7,+6.4,-9.7,+16.0,+17.0
White,3%,29.1,19.3,+9.8,+3.8,+3.5,+0.3,+6.0
Westbrook,71%,20.1,16.7,+3.4,+4.7,+0.4,+4.4,+3.8
Harden,44%,15.9,14.3,+1.6,+5.0,+2.3,+2.7,+2.1
Collison,39%,14.8,17.8,-3.0,+8.3,+0.3,+7.9,+1.4
Maynor,23%,13.1,15.2,-2.1,+1.9,+3.9,-2.1,-2.1
Ibaka,33%,17.2,18.3,-1.1,+0.2,+5.1,-4.9,-2.6
Sefolosha,59%,11.1,13.5,-2.4,+1.7,+6.1,-4.4,-3.2
Krstic,44%,15.6,20.6,-5.0,+3.1,+3.7,-0.6,-3.3
Green,77%,15.7,18.3,-2.6,+2.0,+8.5,-6.5,-4.2
Livingston,3%,5.2,14.2,-9.0,+6.3,+3.4,+2.9,-4.2
Weaver,4%,12.1,18.8,-6.7,-2.7,+3.7,-6.4,-6.6
Ollie,7%,8.2,14.5,-6.3,-4.2,+4.0,-8.2,-7.0
Thomas,8%,7.9,15.9,-8.0,-4.2,+4.1,-8.3,-8.2
Anderson,0%,-1.9,18.7,-20.7,-6.6,+3.5,-10.1,-16.4
Wilks,1%,6.6,18.0,-11.3,-23.6,+3.9,-27.5,-17.8
Mullens,1%,1.2,27.2,-26.0,-28.3,+3.9,-32.2,-28.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Howard,72%,27.2,12.4,+14.8,+10.5,-0.3,+10.8,+13.2
Carter,59%,19.4,14.7,+4.7,+10.3,+3.4,+6.9,+5.6
Barnes,53%,15.6,14.7,+0.9,+10.4,+4.2,+6.2,+3.0
Anderson,23%,20.6,16.8,+3.8,+8.6,+7.1,+1.5,+2.9
Bass,16%,18.7,14.2,+4.5,+2.9,+8.4,-5.5,+0.5
Nelson,47%,17.6,18.6,-1.0,+8.3,+6.7,+1.5,+0.0
Redick,46%,17.0,14.7,+2.3,+4.7,+9.8,-5.1,-0.7
Lewis,60%,15.9,16.6,-0.7,+7.1,+8.0,-0.9,-0.8
Williams,43%,14.6,15.9,-1.2,+7.2,+7.7,-0.4,-0.9
Pietrus,43%,13.6,14.2,-0.6,+3.5,+10.4,-6.9,-3.1
A.Johnson,10%,14.1,18.1,-4.0,+3.7,+7.9,-4.2,-4.1
Gortat,28%,15.8,17.8,-2.0,+1.6,+9.7,-8.1,-4.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Elson,0%,6.8,13.3,-6.5,+23.3,-3.9,+27.2,+7.0
Iguodala,81%,20.0,14.6,+5.4,-3.8,-4.1,+0.2,+3.3
Williams,48%,20.4,17.2,+3.2,-2.6,-5.1,+2.5,+2.9
Brand,58%,17.6,18.0,-0.4,-1.4,-7.4,+6.0,+2.2
Dalembert,54%,19.0,16.7,+2.3,-4.9,-2.7,-2.2,+0.5
Iverson,20%,14.8,16.4,-1.6,-1.3,-4.5,+3.3,+0.4
Ivey,6%,14.2,16.2,-2.1,-2.6,-4.0,+1.3,-0.7
Carney,22%,14.4,14.2,+0.2,-5.7,-3.4,-2.3,-0.8
Green,39%,14.4,16.4,-2.0,-4.6,-3.4,-1.2,-1.7
Young,54%,15.8,19.9,-4.0,-3.2,-4.7,+1.5,-1.8
Meeks,6%,17.9,22.4,-4.6,-5.8,-3.8,-2.0,-3.5
Holiday,45%,13.9,19.9,-6.0,-4.4,-3.5,-0.9,-4.0
Kapono,25%,9.5,18.8,-9.3,-5.4,-3.4,-2.0,-6.3
Speights,26%,19.8,25.8,-6.0,-9.2,-2.1,-7.1,-6.4
Smith,17%,12.0,25.3,-13.3,-3.8,-3.9,+0.1,-8.0
Brezec,1%,1.0,31.0,-30.0,+12.1,-4.0,+16.1,-11.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Nash,67%,24.3,15.7,+8.7,+6.8,+0.9,+5.9,+7.6
Stoudemire,72%,25.5,18.0,+7.6,+5.4,+3.6,+1.7,+5.2
Richardson,63%,18.9,14.7,+4.1,+5.9,+3.3,+2.6,+3.5
Barbosa,20%,15.9,13.7,+2.2,+5.7,+4.7,+1.0,+1.7
Lopez,25%,19.8,18.2,+1.6,+4.8,+4.9,-0.2,+0.9
Griffin,1%,5.9,-1.5,+7.4,-4.4,+5.0,-9.4,+0.7
Dudley,50%,15.3,15.9,-0.6,+5.2,+4.6,+0.6,-0.1
Frye,55%,17.2,22.6,-5.4,+7.8,+1.2,+6.6,-0.6
Dragic,37%,16.8,16.5,+0.3,+2.5,+6.3,-3.8,-1.4
Hill,62%,16.0,17.0,-1.0,+3.4,+7.3,-4.0,-2.2
Amundson,30%,16.4,19.2,-2.9,+2.7,+5.8,-3.1,-3.0
Clark,10%,9.8,15.3,-5.4,-4.3,+5.9,-10.1,-7.3
Tucker,2%,17.6,22.6,-4.9,-10.1,+5.2,-15.3,-9.1
Collins,7%,4.5,15.6,-11.1,-1.7,+5.4,-7.0,-9.5
Jones,0%,-3.9,44.3,-48.2,-20.8,+4.9,-25.7,-39.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Randolph,0%,18.0,-11.6,+29.7,+7.7,+3.3,+4.5,+19.6
Oden,13%,25.9,12.5,+13.3,+7.5,+2.7,+4.8,+9.9
Roy,61%,23.9,14.5,+9.4,+4.9,+0.7,+4.3,+7.4
Batum,23%,19.4,12.5,+6.9,+6.7,+2.2,+4.5,+6.0
Camby,18%,19.2,15.9,+3.4,+11.2,+1.5,+9.6,+5.9
Miller,63%,20.4,15.8,+4.6,+5.8,-0.9,+6.7,+5.4
Outlaw,6%,16.7,12.1,+4.6,+8.1,+3.0,+5.1,+4.8
Aldridge,74%,20.6,18.3,+2.3,+4.1,+1.0,+3.1,+2.6
Fernandez,36%,14.8,12.1,+2.6,+1.2,+4.4,-3.2,+0.3
Webster,50%,14.3,15.6,-1.4,+2.7,+3.9,-1.2,-1.3
Cunningham,18%,16.3,18.8,-2.5,+3.2,+3.3,-0.1,-1.5
Blake,35%,12.7,17.0,-4.3,+3.1,+3.4,-0.3,-2.7
Bayless,33%,16.2,17.4,-1.2,-0.2,+5.0,-5.2,-2.8
Przybilla,17%,12.8,18.1,-5.3,+2.8,+3.4,-0.6,-3.4
Howard,41%,11.3,19.6,-8.3,-2.1,+7.1,-9.2,-8.6
Pendergraph,10%,13.7,22.9,-9.2,-7.0,+4.4,-11.4,-10.1
Diener,1%,8.3,24.2,-15.8,-38.7,+3.6,-42.3,-26.4
Mills,1%,13.5,52.4,-38.9,-19.0,+3.5,-22.5,-32.3
Tolliver,0%,-11.0,29.8,-40.9,-88.6,+3.4,-92.0,-61.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Rodriguez,13%,18.7,14.1,+4.6,+10.0,-6.5,+16.5,+9.4
Casspi,49%,14.7,14.9,-0.1,-2.8,-5.7,+2.9,+1.1
Udrih,62%,17.6,17.5,+0.1,-3.4,-5.8,+2.3,+1.0
Evans,67%,20.4,15.5,+4.9,-6.0,-0.8,-5.3,+0.8
Armstrong,1%,9.5,16.4,-6.9,+6.9,-4.5,+11.3,+0.4
Temple,1%,17.3,18.8,-1.4,-2.1,-4.3,+2.2,+0.0
Landry,27%,17.9,16.1,+1.8,-6.3,-3.6,-2.7,-0.0
Martin,19%,19.0,16.1,+2.9,-11.0,-2.7,-8.3,-1.6
Thompson,59%,16.4,19.6,-3.2,-4.6,-3.9,-0.6,-2.2
Udoka,24%,11.0,15.3,-4.3,-3.6,-4.6,+1.0,-2.2
Garcia,14%,13.9,20.1,-6.2,-1.3,-4.8,+3.6,-2.3
May,8%,13.2,22.6,-9.4,+1.6,-4.9,+6.5,-3.1
Hawes,48%,15.5,19.1,-3.7,-5.7,-3.1,-2.6,-3.3
Brockman,16%,13.7,20.8,-7.1,-2.4,-4.7,+2.4,-3.3
Greene,41%,13.1,18.5,-5.4,-4.7,-4.1,-0.7,-3.5
Nocioni,37%,12.6,19.3,-6.7,-5.0,-3.9,-1.1,-4.4
Thomas,8%,10.2,22.2,-12.1,-0.8,-4.6,+3.9,-5.7
Dorsey,1%,9.2,25.4,-16.3,-0.9,-4.4,+3.4,-8.4
McGuire,2%,2.8,16.2,-13.3,-30.5,-3.9,-26.6,-18.7
Mason,2%,7.2,25.2,-18.0,-29.4,-3.9,-25.5,-21.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Ginobili,54%,25.2,13.1,+12.1,+8.8,+0.7,+8.1,+10.5
Duncan,62%,27.8,15.9,+11.9,+7.6,+1.0,+6.6,+9.8
Bonner,29%,16.8,15.5,+1.4,+8.6,+3.6,+5.1,+2.8
Parker,44%,18.4,16.2,+2.2,+6.1,+4.3,+1.8,+2.0
Jefferson,64%,14.8,15.2,-0.3,+5.9,+3.6,+2.2,+0.7
Hill,58%,16.4,15.6,+0.8,+4.2,+6.2,-2.0,-0.3
Haislip,1%,17.4,11.9,+5.5,-5.5,+5.2,-10.7,-1.0
Blair,38%,20.0,19.9,+0.1,+3.2,+6.2,-3.0,-1.1
Mahinmi,4%,24.3,20.4,+3.9,-5.0,+5.5,-10.5,-1.8
Jackson,1%,21.2,23.6,-2.4,+3.8,+5.1,-1.3,-2.0
McDyess,41%,14.0,19.0,-5.1,+6.4,+4.1,+2.2,-2.2
Hairston,8%,13.0,15.7,-2.7,-1.8,+5.7,-7.5,-4.6
Mason,38%,11.0,16.0,-5.0,+2.0,+7.0,-5.0,-5.0
Temple,5%,12.5,23.8,-11.3,+8.5,+4.9,+3.6,-5.3
Finley,10%,7.4,14.0,-6.6,+1.5,+5.5,-4.0,-5.6
Bogans,39%,8.7,15.3,-6.6,+1.0,+7.7,-6.6,-6.6
Ratliff,5%,8.7,16.4,-7.7,-13.7,+6.0,-19.6,-12.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bosh,64%,28.2,18.1,+10.1,+0.1,-5.0,+5.1,+8.1
Belinelli,28%,14.2,13.3,+0.9,+3.3,-3.8,+7.1,+3.4
Johnson,37%,18.7,19.5,-0.8,+1.8,-3.8,+5.6,+1.7
Evans,8%,13.2,12.7,+0.5,-0.8,-1.9,+1.1,+0.7
Jack,57%,18.3,18.1,+0.2,-2.0,-1.4,-0.6,-0.1
Turkoglu,57%,15.1,15.1,+0.0,-2.6,-0.6,-2.0,-0.8
Calderon,46%,18.5,21.8,-3.3,-0.7,-2.7,+2.0,-1.2
Bargnani,71%,17.6,18.9,-1.4,-2.7,+0.4,-3.0,-2.0
Weems,35%,14.6,18.8,-4.2,-1.8,-1.8,-0.0,-2.6
Mensah-Bonsu,3%,12.3,10.9,+1.5,-13.0,-1.5,-11.5,-3.7
Banks,6%,17.3,22.1,-4.8,-4.1,-1.6,-2.5,-3.9
Wright,35%,9.8,19.0,-9.2,+0.1,-2.8,+2.9,-4.3
DeRozan,42%,14.2,18.1,-4.0,-6.7,+1.8,-8.5,-5.8
Nesterovic,10%,18.0,20.2,-2.2,-12.3,-0.5,-11.8,-6.0
O'Bryant,1%,11.3,19.1,-7.8,-19.8,-1.5,-18.3,-12.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Williams,71%,23.0,15.4,+7.7,+7.3,+0.4,+6.9,+7.4
Kirilenko,43%,20.4,12.1,+8.3,+6.8,+4.2,+2.6,+6.0
Korver,24%,15.6,13.9,+1.7,+9.7,+3.9,+5.8,+3.4
Boozer,68%,24.2,18.9,+5.2,+4.6,+6.8,-2.2,+2.3
Gaines,5%,19.5,16.0,+3.5,+4.0,+5.4,-1.4,+1.5
Millsap,58%,18.7,18.6,+0.1,+6.8,+3.3,+3.6,+1.5
Okur,54%,17.6,16.6,+1.1,+4.0,+6.9,-2.8,-0.5
Matthews,51%,13.8,14.1,-0.3,+4.9,+5.8,-0.9,-0.5
Fesenko,10%,10.9,17.1,-6.1,+11.9,+4.6,+7.3,-0.7
Brewer,42%,14.4,13.9,+0.5,+3.0,+7.0,-4.0,-1.3
Jeffers,2%,15.5,16.2,-0.8,+2.6,+5.4,-2.7,-1.5
Maynor,9%,13.9,14.3,-0.4,+0.9,+5.8,-4.8,-2.2
Miles,38%,12.2,18.2,-6.0,+5.3,+5.4,-0.1,-3.6
Price,20%,11.7,18.4,-6.7,+1.8,+6.2,-4.4,-5.8
Koufos,4%,8.5,22.1,-13.6,-17.5,+6.4,-23.9,-17.7
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Davis,0%,36.9,-13.1,+50.0,+6.0,-4.8,+10.8,+34.3
Howard,2%,21.6,12.9,+8.7,+18.0,-5.3,+23.3,+14.5
Butler,47%,15.2,13.2,+2.0,-2.3,-6.9,+4.6,+3.0
Haywood,41%,18.1,17.6,+0.5,-1.5,-7.0,+5.5,+2.5
Jamison,40%,19.9,18.3,+1.6,-2.9,-6.0,+3.1,+2.2
Gee,5%,18.1,17.9,+0.2,-1.3,-4.9,+3.6,+1.6
Arenas,29%,21.0,19.8,+1.2,-3.5,-5.3,+1.8,+1.4
Blatche,57%,19.8,15.9,+3.8,-5.9,-3.3,-2.6,+1.3
Young,36%,12.0,14.9,-2.9,-1.8,-6.4,+4.7,+0.1
Miller,46%,15.8,17.0,-1.2,-4.1,-5.3,+1.1,-0.3
Martin,3%,15.0,16.8,-1.8,-5.9,-4.7,-1.2,-1.6
Livingston,17%,16.0,23.1,-7.1,+0.6,-5.8,+6.5,-1.6
Thornton,17%,13.6,13.9,-0.3,-9.3,-3.8,-5.4,-2.3
James,1%,6.4,16.2,-9.8,+2.1,-4.8,+6.9,-3.1
Foye,42%,14.8,17.7,-2.9,-6.9,-3.2,-3.7,-3.2
Singleton,19%,13.2,16.4,-3.2,-8.8,-3.8,-5.1,-3.9
McGee,24%,19.0,22.7,-3.7,-8.4,-3.6,-4.8,-4.2
Boykins,28%,14.5,16.9,-2.4,-10.0,-2.7,-7.3,-4.4
Oberto,16%,6.5,20.4,-14.0,-3.7,-4.9,+1.3,-7.9
Ross,7%,0.5,11.5,-11.0,-10.1,-4.4,-5.7,-8.9
Stevenson,16%,4.0,20.0,-16.0,-4.3,-4.8,+0.5,-9.4
Harris,0%,14.3,17.8,-3.5,-24.9,-4.7,-20.2,-10.2
McGuire,6%,5.0,21.4,-16.4,-16.8,-4.0,-12.8,-14.9
Jackson,1%,-0.2,26.6,-26.8,-25.7,-4.5,-21.1,-24.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Johnson,65%,17.1,11.8,+5.4,+1.6,-5.3,+6.9,+5.9
Horford,69%,22.5,16.3,+6.1,+0.8,-4.4,+5.2,+5.8
Smith,67%,20.6,16.0,+4.6,+1.3,-5.1,+6.4,+5.2
Ja.Crawford,58%,14.8,13.9,+0.9,+0.0,-2.0,+2.1,+1.3
Bibby,42%,12.5,17.3,-4.9,+3.9,-4.3,+8.1,-0.5
Williams,47%,14.4,15.3,-0.8,-1.1,-0.6,-0.5,-0.7
